scenario_id,ego_id,rule_STL,
DEU_LocationALower-36_306_T-1,14,R_G3,
DEU_LocationALower-36_306_T-1,16,R_G3,
DEU_LocationALower-14_39_T-1,15,R_G1,R_G3
DEU_LocationAUpper-39_279_T-1,16,R_G3,
DEU_LocationAUpper-28_200_T-1,11,R_G3,
DEU_LocationAUpper-38_274_T-1,15,R_G3,
DEU_LocationALower-25_191_T-1,20,R_G3,
DEU_LocationALower-44_73_T-1,17,R_G3,
DEU_LocationALower-40_151_T-1,8,R_G3,
DEU_LocationALower-13_88_T-1,8,R_G3,
DEU_LocationALower-13_88_T-1,9,R_G3,
DEU_LocationALower-29_192_T-1,9,R_G1,R_G3
DEU_LocationALower-29_192_T-1,11,R_G3,
DEU_LocationALower-51_114_T-1,12,R_G3,
DEU_LocationALower-43_198_T-1,7,R_G3,
DEU_LocationALower-43_198_T-1,11,R_G3,
DEU_LocationBLower-1_62_T-1,3,R_G3,
DEU_LocationAUpper-12_218_T-1,21,R_G3,
DEU_LocationALower-40_185_T-1,5,R_G3,
DEU_LocationALower-51_89_T-1,8,R_G3,
DEU_LocationALower-51_89_T-1,12,R_G3,
DEU_LocationALower-25_46_T-1,6,R_G3,
DEU_LocationALower-45_80_T-1,8,R_G3,
DEU_LocationALower-45_80_T-1,10,R_G3,
DEU_LocationALower-45_80_T-1,12,R_G3,
DEU_LocationALower-51_167_T-1,11,R_G3,
DEU_LocationALower-36_279_T-1,9,R_G3,
DEU_LocationALower-39_112_T-1,17,R_G3,
DEU_LocationALower-41_84_T-1,15,R_G3,
DEU_LocationALower-41_84_T-1,17,R_G3,
DEU_LocationALower-13_87_T-1,13,R_G3,
DEU_LocationALower-33_253_T-1,13,R_G3,
DEU_LocationALower-45_242_T-1,11,R_G3,
DEU_LocationALower-45_242_T-1,12,R_G3,
DEU_LocationAUpper-29_275_T-1,13,R_G3,
DEU_LocationALower-13_1_T-1,9,R_G3,
DEU_LocationAUpper-37_185_T-1,20,R_G3,
DEU_LocationAUpper-29_243_T-1,10,R_G3,
DEU_LocationAUpper-29_243_T-1,11,R_G3,
DEU_LocationAUpper-29_243_T-1,16,R_G3,
DEU_LocationALower-45_73_T-1,11,R_G3,
DEU_LocationALower-38_44_T-1,20,R_G3,
DEU_LocationALower-41_152_T-1,11,R_G3,
DEU_LocationAUpper-35_186_T-1,13,R_G3,
DEU_LocationALower-39_43_T-1,9,R_G3,
DEU_LocationALower-45_85_T-1,8,R_G3,
DEU_LocationALower-45_85_T-1,9,R_G3,
DEU_LocationALower-45_85_T-1,15,R_G1,R_G3
DEU_LocationALower-44_25_T-1,25,R_G3,
DEU_LocationALower-54_130_T-1,8,R_G3,
DEU_LocationALower-54_130_T-1,11,R_G3,
DEU_LocationALower-54_130_T-1,19,R_G3,
DEU_LocationAUpper-13_145_T-1,25,R_G1,R_G3
DEU_LocationALower-55_137_T-1,13,R_G3,
DEU_LocationALower-48_127_T-1,11,R_G1,R_G3
DEU_LocationALower-48_47_T-1,11,R_G3,
DEU_LocationALower-48_47_T-1,13,R_G3,
DEU_LocationALower-40_227_T-1,10,R_G3,
DEU_LocationALower-40_227_T-1,11,R_G3,
DEU_LocationALower-40_227_T-1,12,R_G3,
DEU_LocationALower-40_227_T-1,14,R_G3,
DEU_LocationALower-40_227_T-1,18,R_G3,
DEU_LocationALower-33_65_T-1,17,R_G3,
DEU_LocationAUpper-51_268_T-1,18,R_G3,
DEU_LocationAUpper-54_245_T-1,7,R_G3,
DEU_LocationALower-38_265_T-1,15,R_G3,
DEU_LocationALower-35_194_T-1,7,R_G3,
DEU_LocationALower-35_194_T-1,12,R_G3,
DEU_LocationAUpper-53_81_T-1,21,R_G3,
DEU_LocationAUpper-30_17_T-1,15,R_G3,
DEU_LocationALower-31_70_T-1,12,R_G3,
DEU_LocationFLower-59_71_T-1,6,R_G3,
DEU_LocationALower-44_207_T-1,15,R_G3,
DEU_LocationALower-45_110_T-1,11,R_G3,
DEU_LocationALower-45_110_T-1,14,R_G3,
DEU_LocationALower-45_110_T-1,15,R_G3,
DEU_LocationFLower-60_237_T-1,12,R_G3,
DEU_LocationFLower-60_237_T-1,13,R_G3,
DEU_LocationAUpper-31_57_T-1,11,R_G3,
DEU_LocationFLower-60_147_T-1,6,R_G3,
DEU_LocationFLower-60_147_T-1,8,R_G3,
DEU_LocationFLower-58_90_T-1,14,R_G3,
DEU_LocationCUpper-6_234_T-1,6,R_G3,
DEU_LocationCLower-6_239_T-1,9,R_G3,
DEU_LocationALower-32_16_T-1,6,R_G3,
DEU_LocationALower-39_221_T-1,12,R_G3,
DEU_LocationCLower-4_141_T-1,9,R_G3,
DEU_LocationALower-53_235_T-1,11,R_G3,
DEU_LocationAUpper-14_90_T-1,19,R_G3,
DEU_LocationAUpper-32_146_T-1,12,R_G1,R_G3
DEU_LocationAUpper-32_146_T-1,14,R_G3,
DEU_LocationAUpper-32_146_T-1,15,R_G3,
DEU_LocationALower-35_138_T-1,6,R_G3,
DEU_LocationBLower-1_180_T-1,9,R_G3,
DEU_LocationALower-55_97_T-1,6,R_G3,
DEU_LocationALower-55_97_T-1,10,R_G3,
DEU_LocationALower-14_219_T-1,12,R_G1,R_G3
DEU_LocationALower-14_219_T-1,17,R_G3,
DEU_LocationAUpper-42_125_T-1,9,R_G3,
DEU_LocationALower-36_14_T-1,20,R_G3,
DEU_LocationALower-49_89_T-1,14,R_G3,
DEU_LocationALower-55_190_T-1,12,R_G3,
DEU_LocationAUpper-34_145_T-1,10,R_G3,
DEU_LocationAUpper-13_162_T-1,17,R_G3,
DEU_LocationAUpper-13_162_T-1,19,R_G3,
DEU_LocationAUpper-13_162_T-1,22,R_G3,
DEU_LocationFLower-58_1_T-1,8,R_G3,
DEU_LocationFLower-58_1_T-1,9,R_G3,
DEU_LocationALower-50_229_T-1,17,R_G3,
DEU_LocationALower-34_121_T-1,20,R_G3,
DEU_LocationALower-44_263_T-1,14,R_G3,
DEU_LocationALower-14_137_T-1,6,R_G3,
DEU_LocationALower-14_137_T-1,11,R_G3,
DEU_LocationALower-54_216_T-1,12,R_G3,
DEU_LocationALower-54_216_T-1,15,R_G3,
DEU_LocationALower-14_59_T-1,11,R_G3,
DEU_LocationCUpper-4_48_T-1,10,R_G3,
DEU_LocationALower-40_247_T-1,11,R_G3,
DEU_LocationALower-40_247_T-1,14,R_G3,
DEU_LocationALower-40_247_T-1,16,R_G3,
DEU_LocationALower-27_111_T-1,5,R_G3,
DEU_LocationALower-45_112_T-1,9,R_G3,
DEU_LocationALower-13_47_T-1,9,R_G3,
DEU_LocationCLower-4_210_T-1,9,R_G3,
DEU_LocationALower-37_6_T-1,19,R_G1,R_G3
DEU_LocationALower-35_262_T-1,18,R_G3,
DEU_LocationALower-41_39_T-1,9,R_G3,
DEU_LocationALower-41_39_T-1,10,R_G3,
DEU_LocationALower-50_14_T-1,13,R_G3,
DEU_LocationALower-50_14_T-1,16,R_G3,
DEU_LocationALower-43_60_T-1,14,R_G3,
DEU_LocationALower-48_193_T-1,14,R_G3,
DEU_LocationALower-48_193_T-1,21,R_G3,
DEU_LocationALower-41_146_T-1,8,R_G3,
DEU_LocationALower-41_146_T-1,12,R_G3,
DEU_LocationAUpper-13_111_T-1,11,R_G3,
DEU_LocationAUpper-13_111_T-1,15,R_G3,
DEU_LocationDUpper-9_199_T-1,12,R_G3,
DEU_LocationALower-30_72_T-1,10,R_G3,
DEU_LocationALower-30_72_T-1,11,R_G3,
DEU_LocationALower-30_72_T-1,16,R_G3,
DEU_LocationALower-46_210_T-1,7,R_G3,
DEU_LocationALower-47_162_T-1,18,R_G3,
DEU_LocationALower-47_162_T-1,20,R_G3,
DEU_LocationALower-47_94_T-1,17,R_G3,
DEU_LocationCLower-4_78_T-1,5,R_G3,
DEU_LocationAUpper-31_107_T-1,10,R_G3,
DEU_LocationALower-40_49_T-1,11,R_G3,
DEU_LocationALower-34_182_T-1,19,R_G3,
DEU_LocationCUpper-4_210_T-1,5,R_G3,
DEU_LocationAUpper-49_32_T-1,16,R_G3,
DEU_LocationALower-51_265_T-1,7,R_G3,
DEU_LocationALower-34_71_T-1,8,R_G3,
DEU_LocationALower-34_71_T-1,27,R_G3,
DEU_LocationAUpper-32_134_T-1,12,R_G3,
DEU_LocationALower-14_146_T-1,5,R_G3,
DEU_LocationALower-14_146_T-1,9,R_G3,
DEU_LocationALower-12_208_T-1,13,R_G3,
DEU_LocationALower-12_208_T-1,17,R_G3,
DEU_LocationALower-12_208_T-1,19,R_G3,
DEU_LocationALower-47_245_T-1,6,R_G3,
DEU_LocationALower-47_245_T-1,27,R_G3,
DEU_LocationALower-39_259_T-1,10,R_G3,
DEU_LocationALower-39_259_T-1,19,R_G3,
DEU_LocationALower-39_259_T-1,21,R_G3,
DEU_LocationALower-50_110_T-1,14,R_G3,
DEU_LocationALower-51_144_T-1,16,R_G3,
DEU_LocationALower-37_114_T-1,8,R_G3,
DEU_LocationAUpper-53_44_T-1,8,R_G3,
DEU_LocationALower-53_90_T-1,20,R_G3,
DEU_LocationAUpper-30_59_T-1,5,R_G3,
DEU_LocationALower-28_197_T-1,8,R_G3,
DEU_LocationALower-13_39_T-1,7,R_G3,
DEU_LocationALower-13_39_T-1,8,R_G3,
DEU_LocationALower-13_39_T-1,13,R_G3,
DEU_LocationALower-13_39_T-1,14,R_G3,
DEU_LocationALower-43_204_T-1,15,R_G3,
DEU_LocationALower-43_204_T-1,18,R_G3,
DEU_LocationALower-38_80_T-1,9,R_G3,
DEU_LocationALower-38_80_T-1,12,R_G3,
DEU_LocationALower-45_260_T-1,7,R_G3,
DEU_LocationALower-45_260_T-1,10,R_G3,
DEU_LocationALower-45_260_T-1,12,R_G3,
DEU_LocationALower-32_121_T-1,6,R_G3,
DEU_LocationALower-37_143_T-1,11,R_G3,
DEU_LocationALower-53_45_T-1,8,R_G3,
DEU_LocationALower-56_14_T-1,12,R_G3,
DEU_LocationALower-43_164_T-1,11,R_G3,
DEU_LocationALower-43_164_T-1,13,R_G3,
DEU_LocationALower-43_164_T-1,14,R_G3,
DEU_LocationALower-43_164_T-1,16,R_G3,
DEU_LocationALower-43_164_T-1,17,R_G3,
DEU_LocationALower-43_164_T-1,19,R_G3,
DEU_LocationALower-55_38_T-1,10,R_G3,
DEU_LocationALower-55_38_T-1,11,R_G3,
DEU_LocationALower-45_169_T-1,9,R_G3,
DEU_LocationALower-45_169_T-1,10,R_G3,
DEU_LocationALower-56_74_T-1,13,R_G3,
DEU_LocationALower-35_188_T-1,16,R_G3,
DEU_LocationALower-35_188_T-1,18,R_G3,
DEU_LocationAUpper-50_122_T-1,8,R_G3,
DEU_LocationCUpper-5_8_T-1,5,R_G3,
DEU_LocationALower-39_186_T-1,11,R_G3,
DEU_LocationALower-39_186_T-1,14,R_G3,
DEU_LocationALower-14_29_T-1,12,R_G3,
DEU_LocationALower-40_204_T-1,16,R_G3,
DEU_LocationALower-40_204_T-1,18,R_G3,
DEU_LocationALower-40_204_T-1,20,R_G3,
DEU_LocationALower-38_166_T-1,15,R_G3,
DEU_LocationAUpper-51_121_T-1,7,R_G3,
DEU_LocationAUpper-29_21_T-1,13,R_G3,
DEU_LocationALower-48_243_T-1,9,R_G3,
DEU_LocationALower-48_243_T-1,15,R_G3,
DEU_LocationALower-37_265_T-1,13,R_G3,
DEU_LocationALower-39_184_T-1,14,R_G3,
DEU_LocationALower-41_63_T-1,22,R_G3,
DEU_LocationALower-53_154_T-1,10,R_G3,
DEU_LocationALower-53_154_T-1,17,R_G3,
DEU_LocationFLower-59_87_T-1,10,R_G3,
DEU_LocationAUpper-51_39_T-1,5,R_G3,
DEU_LocationALower-40_252_T-1,24,R_G3,
DEU_LocationALower-39_134_T-1,6,R_G3,
DEU_LocationALower-14_95_T-1,17,R_G3,
DEU_LocationALower-14_192_T-1,9,R_G3,
DEU_LocationALower-37_36_T-1,5,R_G3,
DEU_LocationALower-37_36_T-1,12,R_G3,
DEU_LocationALower-37_36_T-1,13,R_G3,
DEU_LocationALower-14_258_T-1,15,R_G3,
DEU_LocationFLower-58_10_T-1,11,R_G3,
DEU_LocationFLower-58_10_T-1,14,R_G3,
DEU_LocationALower-50_208_T-1,9,R_G3,
DEU_LocationALower-48_40_T-1,7,R_G3,
DEU_LocationALower-48_111_T-1,7,R_G3,
DEU_LocationAUpper-26_269_T-1,8,R_G3,
DEU_LocationALower-40_175_T-1,7,R_G3,
DEU_LocationALower-40_175_T-1,14,R_G3,
DEU_LocationALower-40_175_T-1,16,R_G3,
DEU_LocationALower-40_175_T-1,18,R_G3,
DEU_LocationALower-48_268_T-1,7,R_G3,
DEU_LocationDLower-8_199_T-1,9,R_G3,
DEU_LocationALower-30_221_T-1,13,R_G3,
DEU_LocationALower-30_221_T-1,17,R_G3,
DEU_LocationALower-12_50_T-1,12,R_G3,
DEU_LocationALower-47_114_T-1,10,R_G3,
DEU_LocationALower-44_72_T-1,8,R_G3,
DEU_LocationALower-44_72_T-1,9,R_G3,
DEU_LocationALower-44_72_T-1,12,R_G3,
DEU_LocationALower-44_72_T-1,14,R_G3,
DEU_LocationALower-52_79_T-1,8,R_G3,
DEU_LocationALower-52_79_T-1,11,R_G3,
DEU_LocationALower-52_79_T-1,12,R_G3,
DEU_LocationALower-53_79_T-1,13,R_G3,
DEU_LocationALower-36_81_T-1,8,R_G3,
DEU_LocationALower-14_158_T-1,13,R_G3,
DEU_LocationALower-41_182_T-1,12,R_G3,
DEU_LocationALower-48_112_T-1,12,R_G3,
DEU_LocationAUpper-37_106_T-1,9,R_G3,
DEU_LocationALower-34_129_T-1,9,R_G3,
DEU_LocationALower-50_141_T-1,10,R_G3,
DEU_LocationALower-50_141_T-1,12,R_G3,
DEU_LocationALower-39_287_T-1,7,R_G3,
DEU_LocationALower-39_287_T-1,8,R_G3,
DEU_LocationALower-39_287_T-1,11,R_G3,
DEU_LocationALower-41_135_T-1,8,R_G3,
DEU_LocationALower-41_135_T-1,16,R_G3,
DEU_LocationAUpper-33_109_T-1,11,R_G3,
DEU_LocationAUpper-33_109_T-1,13,R_G3,
DEU_LocationALower-47_100_T-1,11,R_G3,
DEU_LocationALower-55_51_T-1,10,R_G3,
DEU_LocationALower-54_106_T-1,16,R_G3,
DEU_LocationALower-53_17_T-1,5,R_G3,
DEU_LocationFLower-60_176_T-1,4,R_G3,
DEU_LocationALower-45_26_T-1,15,R_G3,
DEU_LocationAUpper-13_54_T-1,18,R_G3,
DEU_LocationALower-33_223_T-1,8,R_G3,
DEU_LocationFLower-59_109_T-1,4,R_G3,
DEU_LocationALower-13_198_T-1,6,R_G3,
DEU_LocationALower-13_198_T-1,8,R_G3,
DEU_LocationALower-13_198_T-1,16,R_G3,
DEU_LocationELower-21_194_T-1,5,R_G3,
DEU_LocationFLower-59_42_T-1,4,R_G3,
DEU_LocationALower-57_43_T-1,11,R_G1,R_G3
DEU_LocationALower-30_129_T-1,9,R_G3,
DEU_LocationALower-30_129_T-1,10,R_G3,
DEU_LocationALower-29_250_T-1,10,R_G3,
DEU_LocationALower-29_250_T-1,12,R_G1,R_G3
DEU_LocationALower-34_16_T-1,10,R_G3,
DEU_LocationAUpper-12_154_T-1,28,R_G3,
DEU_LocationALower-51_108_T-1,17,R_G3,
DEU_LocationALower-56_155_T-1,12,R_G3,
DEU_LocationALower-56_155_T-1,13,R_G3,
DEU_LocationALower-25_196_T-1,17,R_G3,
DEU_LocationALower-28_284_T-1,13,R_G3,
DEU_LocationALower-14_213_T-1,10,R_G3,
DEU_LocationALower-14_213_T-1,14,R_G3,
DEU_LocationCLower-6_49_T-1,14,R_G3,
DEU_LocationALower-31_154_T-1,9,R_G1,R_G3
DEU_LocationALower-14_237_T-1,26,R_G3,
DEU_LocationALower-12_195_T-1,9,R_G3,
DEU_LocationALower-12_195_T-1,20,R_G3,
DEU_LocationALower-12_195_T-1,23,R_G3,
DEU_LocationALower-37_229_T-1,11,R_G3,
DEU_LocationALower-37_229_T-1,15,R_G3,
DEU_LocationALower-35_32_T-1,8,R_G3,
DEU_LocationALower-43_141_T-1,19,R_G3,
DEU_LocationALower-55_199_T-1,7,R_G3,
DEU_LocationALower-55_199_T-1,9,R_G3,
DEU_LocationALower-55_199_T-1,15,R_G3,
DEU_LocationALower-55_68_T-1,10,R_G3,
DEU_LocationAUpper-46_219_T-1,8,R_G1,R_G3
DEU_LocationALower-31_175_T-1,13,R_G3,
DEU_LocationALower-57_152_T-1,12,R_G3,
DEU_LocationALower-57_152_T-1,15,R_G3,
DEU_LocationALower-57_152_T-1,16,R_G3,
DEU_LocationALower-43_123_T-1,13,R_G3,
DEU_LocationALower-43_123_T-1,14,R_G3,
DEU_LocationALower-43_123_T-1,16,R_G3,
DEU_LocationAUpper-49_246_T-1,12,R_G3,
DEU_LocationAUpper-47_117_T-1,15,R_G3,
DEU_LocationALower-41_2_T-1,14,R_G3,
DEU_LocationALower-41_2_T-1,16,R_G3,
DEU_LocationALower-41_2_T-1,21,R_G3,
DEU_LocationALower-14_47_T-1,13,R_G3,
DEU_LocationALower-14_47_T-1,16,R_G3,
DEU_LocationALower-11_41_T-1,23,R_G3,
DEU_LocationALower-47_78_T-1,7,R_G3,
DEU_LocationAUpper-35_116_T-1,16,R_G3,
DEU_LocationALower-43_202_T-1,12,R_G3,
DEU_LocationALower-43_202_T-1,13,R_G3,
DEU_LocationALower-43_202_T-1,16,R_G3,
DEU_LocationALower-43_202_T-1,17,R_G3,
DEU_LocationALower-43_202_T-1,18,R_G3,
DEU_LocationALower-14_157_T-1,7,R_G3,
DEU_LocationALower-34_100_T-1,12,R_G3,
DEU_LocationALower-35_7_T-1,8,R_G3,
DEU_LocationALower-35_7_T-1,11,R_G3,
DEU_LocationALower-35_7_T-1,12,R_G3,
DEU_LocationALower-43_218_T-1,14,R_G3,
DEU_LocationALower-40_136_T-1,10,R_G3,
DEU_LocationALower-40_136_T-1,22,R_G3,
DEU_LocationAUpper-56_111_T-1,17,R_G3,
DEU_LocationELower-17_111_T-1,8,R_G3,
DEU_LocationALower-56_45_T-1,10,R_G3,
DEU_LocationALower-12_174_T-1,10,R_G3,
DEU_LocationALower-12_174_T-1,13,R_G3,
DEU_LocationALower-12_174_T-1,15,R_G3,
DEU_LocationALower-52_248_T-1,19,R_G3,
DEU_LocationAUpper-31_45_T-1,9,R_G3,
DEU_LocationALower-42_61_T-1,7,R_G3,
DEU_LocationFLower-60_107_T-1,5,R_G3,
DEU_LocationFLower-60_107_T-1,11,R_G3,
DEU_LocationALower-57_125_T-1,15,R_G3,
DEU_LocationALower-57_4_T-1,10,R_G3,
DEU_LocationELower-21_143_T-1,5,R_G1,R_G3
DEU_LocationDLower-8_234_T-1,7,R_G3,
DEU_LocationDLower-8_234_T-1,9,R_G3,
DEU_LocationDLower-8_234_T-1,11,R_G3,
DEU_LocationDLower-8_234_T-1,12,R_G3,
DEU_LocationDLower-8_234_T-1,16,R_G3,
DEU_LocationALower-53_76_T-1,16,R_G3,
DEU_LocationALower-53_76_T-1,18,R_G1,R_G3
DEU_LocationAUpper-29_249_T-1,8,R_G3,
DEU_LocationALower-32_176_T-1,10,R_G3,
DEU_LocationALower-46_124_T-1,13,R_G3,
DEU_LocationALower-46_124_T-1,20,R_G3,
DEU_LocationALower-46_124_T-1,25,R_G3,
DEU_LocationAUpper-48_63_T-1,16,R_G3,
DEU_LocationAUpper-48_63_T-1,21,R_G3,
DEU_LocationALower-45_230_T-1,12,R_G3,
DEU_LocationALower-13_29_T-1,14,R_G3,
DEU_LocationALower-13_29_T-1,18,R_G1,R_G3
DEU_LocationALower-55_151_T-1,10,R_G3,
DEU_LocationALower-28_259_T-1,17,R_G3,
DEU_LocationALower-40_245_T-1,9,R_G3,
DEU_LocationALower-40_245_T-1,12,R_G3,
DEU_LocationALower-40_245_T-1,13,R_G3,
DEU_LocationALower-40_245_T-1,15,R_G3,
DEU_LocationALower-40_245_T-1,17,R_G1,R_G3
DEU_LocationALower-43_6_T-1,10,R_G3,
DEU_LocationALower-43_6_T-1,15,R_G3,
DEU_LocationELower-15_10_T-1,6,R_G3,
DEU_LocationALower-51_161_T-1,14,R_G3,
DEU_LocationALower-48_274_T-1,19,R_G1,R_G3
DEU_LocationALower-29_177_T-1,12,R_G3,
DEU_LocationALower-42_251_T-1,8,R_G3,
DEU_LocationALower-42_251_T-1,12,R_G3,
DEU_LocationBLower-3_11_T-1,4,R_G3,
DEU_LocationALower-51_153_T-1,10,R_G3,
DEU_LocationALower-56_189_T-1,11,R_G3,
DEU_LocationAUpper-46_142_T-1,13,R_G3,
DEU_LocationALower-47_195_T-1,13,R_G3,
DEU_LocationALower-38_115_T-1,7,R_G3,
DEU_LocationALower-49_100_T-1,10,R_G3,
DEU_LocationALower-56_89_T-1,9,R_G3,
DEU_LocationALower-36_245_T-1,20,R_G3,
DEU_LocationALower-33_208_T-1,19,R_G3,
DEU_LocationALower-32_185_T-1,9,R_G3,
DEU_LocationFLower-60_20_T-1,14,R_G3,
DEU_LocationALower-51_207_T-1,8,R_G3,
DEU_LocationALower-51_207_T-1,12,R_G3,
DEU_LocationAUpper-52_143_T-1,29,R_G3,
DEU_LocationAUpper-27_63_T-1,16,R_G3,
DEU_LocationALower-55_47_T-1,12,R_G3,
DEU_LocationALower-44_55_T-1,11,R_G3,
DEU_LocationALower-44_55_T-1,16,R_G3,
DEU_LocationELower-23_10_T-1,5,R_G3,
DEU_LocationCLower-5_127_T-1,8,R_G3,
DEU_LocationALower-35_83_T-1,17,R_G3,
DEU_LocationALower-53_93_T-1,11,R_G3,
DEU_LocationAUpper-52_164_T-1,9,R_G3,
DEU_LocationDLower-9_36_T-1,4,R_G3,
DEU_LocationALower-50_140_T-1,11,R_G3,
DEU_LocationALower-40_276_T-1,6,R_G3,
DEU_LocationALower-40_276_T-1,10,R_G3,
DEU_LocationAUpper-28_247_T-1,17,R_G3,
DEU_LocationALower-44_240_T-1,23,R_G3,
DEU_LocationALower-35_169_T-1,9,R_G3,
DEU_LocationALower-35_169_T-1,17,R_G3,
DEU_LocationALower-26_144_T-1,14,R_G3,
DEU_LocationALower-14_185_T-1,7,R_G3,
DEU_LocationAUpper-38_133_T-1,12,R_G3,
DEU_LocationALower-41_115_T-1,9,R_G3,
DEU_LocationALower-41_115_T-1,11,R_G3,
DEU_LocationALower-41_115_T-1,22,R_G3,
DEU_LocationALower-44_31_T-1,11,R_G3,
DEU_LocationALower-40_281_T-1,8,R_G3,
DEU_LocationALower-31_129_T-1,11,R_G3,
DEU_LocationAUpper-39_268_T-1,25,R_G3,
DEU_LocationALower-57_104_T-1,8,R_G3,
DEU_LocationALower-57_104_T-1,13,R_G3,
DEU_LocationCUpper-6_162_T-1,8,R_G3,
DEU_LocationAUpper-14_140_T-1,12,R_G3,
DEU_LocationAUpper-32_133_T-1,17,R_G1,R_G3
DEU_LocationELower-22_115_T-1,7,R_G3,
DEU_LocationALower-53_166_T-1,9,R_G3,
DEU_LocationAUpper-31_269_T-1,13,R_G3,
DEU_LocationDLower-9_24_T-1,7,R_G3,
DEU_LocationDLower-9_24_T-1,8,R_G3,
DEU_LocationALower-43_228_T-1,7,R_G3,
DEU_LocationALower-43_228_T-1,9,R_G3,
DEU_LocationALower-43_228_T-1,13,R_G3,
DEU_LocationALower-43_228_T-1,14,R_G3,
DEU_LocationALower-43_228_T-1,15,R_G3,
DEU_LocationAUpper-51_218_T-1,11,R_G1,R_G3
DEU_LocationAUpper-51_218_T-1,14,R_G1,R_G3
DEU_LocationAUpper-28_189_T-1,8,R_G3,
DEU_LocationALower-50_191_T-1,12,R_G3,
DEU_LocationALower-50_191_T-1,16,R_G3,
DEU_LocationAUpper-30_16_T-1,18,R_G3,
DEU_LocationAUpper-28_146_T-1,10,R_G3,
DEU_LocationALower-12_11_T-1,14,R_G3,
DEU_LocationALower-27_122_T-1,15,R_G3,
DEU_LocationALower-38_3_T-1,12,R_G3,
DEU_LocationALower-32_133_T-1,10,R_G3,
DEU_LocationALower-56_42_T-1,10,R_G3,
DEU_LocationALower-56_42_T-1,11,R_G3,
DEU_LocationALower-49_142_T-1,12,R_G3,
DEU_LocationALower-33_122_T-1,6,R_G3,
DEU_LocationAUpper-37_146_T-1,6,R_G3,
DEU_LocationALower-32_145_T-1,7,R_G3,
DEU_LocationALower-32_145_T-1,9,R_G3,
DEU_LocationALower-45_34_T-1,8,R_G3,
DEU_LocationALower-45_34_T-1,10,R_G3,
DEU_LocationALower-45_34_T-1,22,R_G3,
DEU_LocationALower-37_39_T-1,8,R_G3,
DEU_LocationALower-42_50_T-1,22,R_G3,
DEU_LocationALower-43_78_T-1,15,R_G3,
DEU_LocationALower-43_78_T-1,16,R_G3,
DEU_LocationALower-43_78_T-1,17,R_G3,
DEU_LocationALower-38_274_T-1,16,R_G3,
DEU_LocationALower-52_221_T-1,15,R_G3,
DEU_LocationALower-52_221_T-1,17,R_G3,
DEU_LocationALower-52_221_T-1,18,R_G3,
DEU_LocationAUpper-30_194_T-1,5,R_G3,
DEU_LocationAUpper-30_165_T-1,15,R_G3,
DEU_LocationALower-52_120_T-1,5,R_G3,
DEU_LocationAUpper-13_254_T-1,24,R_G3,
DEU_LocationALower-27_203_T-1,9,R_G3,
DEU_LocationALower-27_203_T-1,16,R_G3,
DEU_LocationALower-50_172_T-1,14,R_G3,
DEU_LocationALower-44_199_T-1,10,R_G3,
DEU_LocationDLower-8_52_T-1,7,R_G3,
DEU_LocationAUpper-11_117_T-1,11,R_G3,
DEU_LocationAUpper-34_49_T-1,17,R_G3,
DEU_LocationALower-49_156_T-1,7,R_G3,
DEU_LocationALower-49_156_T-1,16,R_G3,
DEU_LocationALower-55_210_T-1,9,R_G3,
DEU_LocationALower-55_210_T-1,13,R_G3,
DEU_LocationALower-28_113_T-1,6,R_G3,
DEU_LocationALower-28_113_T-1,9,R_G3,
DEU_LocationAUpper-31_101_T-1,15,R_G1,R_G3
DEU_LocationAUpper-31_101_T-1,20,R_G3,
DEU_LocationALower-36_232_T-1,7,R_G3,
DEU_LocationALower-38_141_T-1,11,R_G3,
DEU_LocationALower-38_141_T-1,16,R_G3,
DEU_LocationDLower-8_125_T-1,16,R_G3,
DEU_LocationALower-54_129_T-1,6,R_G3,
DEU_LocationAUpper-33_129_T-1,12,R_G3,
DEU_LocationAUpper-33_129_T-1,16,R_G3,
DEU_LocationALower-39_189_T-1,13,R_G3,
DEU_LocationALower-47_194_T-1,12,R_G3,
DEU_LocationALower-47_194_T-1,15,R_G3,
DEU_LocationELower-23_153_T-1,5,R_G3,
DEU_LocationALower-44_242_T-1,9,R_G3,
DEU_LocationALower-44_242_T-1,14,R_G3,
DEU_LocationALower-44_242_T-1,18,R_G3,
DEU_LocationALower-55_100_T-1,15,R_G3,
DEU_LocationALower-13_150_T-1,18,R_G3,
DEU_LocationALower-13_150_T-1,19,R_G3,
DEU_LocationAUpper-40_56_T-1,6,R_G3,
DEU_LocationALower-42_7_T-1,10,R_G3,
DEU_LocationALower-42_7_T-1,11,R_G3,
DEU_LocationALower-42_7_T-1,17,R_G3,
DEU_LocationAUpper-27_9_T-1,9,R_G3,
DEU_LocationDLower-8_183_T-1,7,R_G3,
DEU_LocationDLower-8_183_T-1,12,R_G3,
DEU_LocationDLower-8_183_T-1,15,R_G3,
DEU_LocationALower-55_123_T-1,7,R_G3,
DEU_LocationALower-36_123_T-1,11,R_G3,
DEU_LocationALower-36_123_T-1,15,R_G1,R_G3
DEU_LocationALower-36_123_T-1,19,R_G3,
DEU_LocationALower-40_16_T-1,7,R_G3,
DEU_LocationALower-40_16_T-1,10,R_G3,
DEU_LocationALower-26_146_T-1,9,R_G3,
DEU_LocationALower-26_146_T-1,17,R_G3,
DEU_LocationAUpper-38_200_T-1,13,R_G3,
