scenario_id,relative_path,used_by,source_path,size_bytes,sha256
DEU_AachenFrankenburg-1_223121_T-3140,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223121_T-3140.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_223121_T-3140.xml,446587,f68532b1f3e25dcd8bc051676bcbe899bc1b0299c0bb740a667ab5c9d9f1817c
DEU_AachenFrankenburg-1_223122_T-3141,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223122_T-3141.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_223122_T-3141.xml,445942,ed79325c6cdffa86cc1f79ccbb8c2c42d3fa7112b823dd7fa292e825f90432e5
DEU_AachenFrankenburg-1_223123_T-3142,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223123_T-3142.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_223123_T-3142.xml,445295,63abb5e317ea55717f737a636a35e42565bdd7d70068f8c8ce2e59d8d210100b
DEU_AachenFrankenburg-1_223124_T-3143,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223124_T-3143.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_223124_T-3143.xml,444646,6821eb278d3db5ca1bd8fa4a64f6687814dd5236edc6445705e3395bd30d53d6
DEU_AachenFrankenburg-1_223125_T-3144,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223125_T-3144.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_223125_T-3144.xml,444000,91498d847be3ec39ca49f7c4dadfa58576e4fb67207fa390238925af023b3f27
DEU_AachenFrankenburg-1_253058_T-3077,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253058_T-3077.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253058_T-3077.xml,341278,4afee3d6c274f15a668065e0deab8cb96ce40a4a699c3f5af0177c217e68ebc9
DEU_AachenFrankenburg-1_253059_T-3078,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253059_T-3078.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253059_T-3078.xml,341259,cb79124181f0ed426832e926ccaba537026f2209f89e95fac38f2511025fd6b4
DEU_AachenFrankenburg-1_253061_T-3080,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253061_T-3080.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253061_T-3080.xml,340418,5aa2b23c668439c7edd242eea1243a458f46f4106a3decb7d5bd4602a70417a5
DEU_AachenFrankenburg-1_253062_T-3081,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253062_T-3081.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253062_T-3081.xml,341029,7dc89c90bf1b46a029062bd03fc7ceef109bd22f9f3f8df088a271dba6a6db2c
DEU_AachenFrankenburg-1_253063_T-3082,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253063_T-3082.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253063_T-3082.xml,341682,866ce47e7923e8dcea1c5342504e8ff25144ec753b0a386c7aae35f7c5f417a5
DEU_AachenFrankenburg-1_253064_T-3083,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253064_T-3083.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253064_T-3083.xml,341676,e375855356e149f83822f5d69cff296b80cd51e99a24bf75db821820a252f765
DEU_AachenFrankenburg-1_253065_T-3084,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253065_T-3084.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_253065_T-3084.xml,341034,3c0c3fcba361628ecde084c460c64740bb70d7dcfaa50af7a7ee1f7ab73cbfb4
DEU_AachenFrankenburg-1_281717_T-1736,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281717_T-1736.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281717_T-1736.xml,438317,8c6bf0f599406a821f095eefceb2f5f8999f882bfc544572405e7c853a75745d
DEU_AachenFrankenburg-1_281718_T-1737,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281718_T-1737.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281718_T-1737.xml,438934,ad5f249a0ca8aa75303ee04f55cc022aed7096e5058e3ee85168f81937b4386c
DEU_AachenFrankenburg-1_281719_T-1738,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281719_T-1738.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281719_T-1738.xml,439573,34a4c25dbc486261f5a3694f06e9adcf3fc15914974a706c22ca8bdf3f12e530
DEU_AachenFrankenburg-1_281721_T-1740,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281721_T-1740.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281721_T-1740.xml,440210,4697bf7df6e2211daeeb2da7d11dfc66238f503893f4a4037513e9a176edbc43
DEU_AachenFrankenburg-1_281722_T-1741,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281722_T-1741.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281722_T-1741.xml,440206,bc5e417aa0e19b74a3e111d389c83935d74a6b92ae0416d0951488c4e3d7ff96
DEU_AachenFrankenburg-1_281723_T-1742,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281723_T-1742.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281723_T-1742.xml,440205,304ec07edbb5eea970b1df1f3cd6323f16d3f1e3611ff651cca8a1f2ccc0017b
DEU_AachenFrankenburg-1_281724_T-1743,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281724_T-1743.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in3/DEU_AachenFrankenburg-1_281724_T-1743.xml,440199,bb20e4b2bb2d3b646e9b90115c1025cd9f2edc56515d0f40b2bf6a9db3e7025c
DEU_AachenBendplatz-1_151155_T-1174,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151155_T-1174.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151155_T-1174.xml,251146,0e2a2900e8f9bc686274e976e0f5d18e390df62f7775d17cd36b82655454ff52
DEU_AachenBendplatz-1_151156_T-1175,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151156_T-1175.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151156_T-1175.xml,249863,00d1ac57fa3f3819aae8a1f6ea58b6f350f6d278ed61be1d04e8072c32f8d3aa
DEU_AachenBendplatz-1_151157_T-1176,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151157_T-1176.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151157_T-1176.xml,248338,51ee97c03c47fe1cfa487b0559dfac600fa6e0c0ee41690675320c1734440663
DEU_AachenBendplatz-1_151158_T-1177,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151158_T-1177.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151158_T-1177.xml,247057,b78990a1b1dba615700a9478611aaa6c0538923cdf88d95c64848cc1672b2304
DEU_AachenBendplatz-1_151159_T-1178,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151159_T-1178.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151159_T-1178.xml,245780,7658bce55a2c3ec2c011b37df54ee692784d26fede3db63cad692fd2f7f41e7d
DEU_AachenBendplatz-1_151161_T-1180,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151161_T-1180.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151161_T-1180.xml,241928,5ef0cc46fca508c27ceff67bc834c90c07e1d7f198b3ffa7845019327eac3b25
DEU_AachenBendplatz-1_151162_T-1181,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151162_T-1181.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151162_T-1181.xml,240676,79db7412b502e93117d6f323fa3561883052a5e0a77c9280f3205a52bc09f1c8
DEU_AachenBendplatz-1_151163_T-1182,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151163_T-1182.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151163_T-1182.xml,240018,ee19addaefb269a23645fb01587f1bfd0f74bea78929d8064032123b57389488
DEU_AachenBendplatz-1_151164_T-1183,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151164_T-1183.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151164_T-1183.xml,239379,8c65350457cbeb976319b63abad6e84edd1dcdee067481dfb06dd8e411f546d0
DEU_AachenBendplatz-1_151165_T-1184,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_151165_T-1184.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_151165_T-1184.xml,238985,5c7638f9040547e0d4d3546aaa84de0edb4020c646467da78f558d908bee9c08
DEU_AachenBendplatz-1_162278_T-2297,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162278_T-2297.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162278_T-2297.xml,191352,cdba5bd03f6b1e3b44d93c99a1b941e7e3c29b498cedbc86fbddb58fb9cb027b
DEU_AachenBendplatz-1_162279_T-2298,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162279_T-2298.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162279_T-2298.xml,191369,1eea06b00a597cce76dd4f16dec29375ab91da9b9963e78e93952e5b2a4a1ae6
DEU_AachenBendplatz-1_162281_T-2300,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162281_T-2300.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162281_T-2300.xml,190711,3bb723a5be768a599278ef62164b0e95cbd358af3295ed335038cb5803f71859
DEU_AachenBendplatz-1_162282_T-2301,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162282_T-2301.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162282_T-2301.xml,189848,5024e353f9adbbf06eca2d8db79465a17d19566ffc731c3c02a615d4e7e2899d
DEU_AachenBendplatz-1_162283_T-2302,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162283_T-2302.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162283_T-2302.xml,192218,9a13fcc732a07a378b9ac0f623b95db7ea740a0513c8048db640dd2c32135c6e
DEU_AachenBendplatz-1_162284_T-2303,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162284_T-2303.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162284_T-2303.xml,192855,59cd38564555563e8b9a385ad2e777411bbd05ea917125b1beb514c3a06054af
DEU_AachenBendplatz-1_162285_T-2304,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_162285_T-2304.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_162285_T-2304.xml,193488,28e9ff0be80fc5a09b99a8306dc8bee5a55b7a04fc84e6d4a6983ee3011a4ab6
DEU_AachenBendplatz-1_92261_T-2280,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_92261_T-2280.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_92261_T-2280.xml,151879,d9051be9e5ce06abc777df34e505947cfee6b4ce252411be77cc083dd87e707b
DEU_AachenBendplatz-1_92262_T-2281,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_92262_T-2281.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_92262_T-2281.xml,149966,f5c389feb562b00f8df3fc05962c7cad20188e0d3b4467ad4ecefcef54709804
DEU_AachenBendplatz-1_92263_T-2282,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_92263_T-2282.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_92263_T-2282.xml,147417,0d4ef31a19ec6bafac37badb00804a7dcf0bcd1ec68accebe75dbba0be807c65
DEU_AachenBendplatz-1_92264_T-2283,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_92264_T-2283.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_92264_T-2283.xml,143982,a235194ce2bd20c02f21040b68c27008ab6230467506c69fd35d63d58069ba99
DEU_AachenBendplatz-1_92265_T-2284,scenarios/experiment_scenarios/generated_sampling/in4/DEU_AachenBendplatz-1_92265_T-2284.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in4/DEU_AachenBendplatz-1_92265_T-2284.xml,141186,6025ff128912c010455024e7e51b4f69699873d8a7820173f88e3452dbe8cc0a
DEU_AachenBendplatz-1_12961_T-980,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_12961_T-980.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_12961_T-980.xml,207589,ab450272b4f2c1ec391f67aa31d1e63b0f1551d3b3e61013089f747fa0028dec
DEU_AachenBendplatz-1_12962_T-981,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_12962_T-981.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_12962_T-981.xml,206316,6bc8f6f7a0589cf9ac8150d80f1dc5053cd95c705f133ad6b92758587dc92632
DEU_AachenBendplatz-1_12963_T-982,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_12963_T-982.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_12963_T-982.xml,204800,8f3698759f24da5e308ed03c5823fec8f1179f10561e658d858b74163698986a
DEU_AachenBendplatz-1_12964_T-983,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_12964_T-983.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_12964_T-983.xml,203523,bacd6e2fd519925fe2cda9d37d6423f31f3f06f13f34ed3e1bf232314e263f3e
DEU_AachenBendplatz-1_13558_T-577,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13558_T-577.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13558_T-577.xml,179966,4f315ebbaa286acd1ed57179307a3b4ea9cc1950806256df2b732e3b3a65f53a
DEU_AachenBendplatz-1_13559_T-578,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13559_T-578.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13559_T-578.xml,178076,b0ccbeb754fe2cabb60bd5669b4078e1fafcd15fff0c94e6b548d1463b2b9e47
DEU_AachenBendplatz-1_13561_T-580,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13561_T-580.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13561_T-580.xml,176811,427b3daf1a95b4f8af36e2fdfbe4d57e4f89daad21fa36d655bd76a0f7f71825
DEU_AachenBendplatz-1_13562_T-581,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13562_T-581.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13562_T-581.xml,176177,beed06697beaf045f79d94af55f251fc5bdd03b0226e1636476d1279c1f7b98b
DEU_AachenBendplatz-1_13563_T-582,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13563_T-582.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13563_T-582.xml,175545,a8701290d421950764d2cd772a0d29d82793cb4062d06a81cbc6fea4634014e5
DEU_AachenBendplatz-1_13564_T-583,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13564_T-583.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13564_T-583.xml,174910,4da5ed17b51c60b0277ea63ed5df5a14ee349efacac4962d98c115fd9cd70f41
DEU_AachenBendplatz-1_13565_T-584,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_13565_T-584.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_13565_T-584.xml,174277,fb00b66559e3da1185ea04a08542dff6b3020329125420e774a16abf612a50d6
DEU_AachenBendplatz-1_141555_T-1574,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_141555_T-1574.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_141555_T-1574.xml,207129,85e9276930fe1f6cd50ab4eb608b894cd9f93f8fc409694c0684b1367fbebd2d
DEU_AachenBendplatz-1_141556_T-1575,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_141556_T-1575.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_141556_T-1575.xml,207126,035ad19c2fe2f0800916063a8635d5a7fe6761765113a4314586a54a6d146311
DEU_AachenBendplatz-1_141557_T-1576,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_141557_T-1576.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_141557_T-1576.xml,208005,188236dcc4e190d8c17058fa2568f812449df3d89d8e73e6aafca4a1ef7f1039
DEU_AachenBendplatz-1_141558_T-1577,scenarios/experiment_scenarios/generated_sampling/in5/DEU_AachenBendplatz-1_141558_T-1577.xml,sampling,/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/generated_scenarios/in5/DEU_AachenBendplatz-1_141558_T-1577.xml,209527,d0b54c3667f120ac939cc62c8c134a58dc238cb2ba42314d078654b8ebf6c851
DEU_LocationALower-11_102_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_102_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_102_T-1.xml,141243,55abf841fa3779ce3d4c82e5dea30024e0bbdeb57e9cd36fedd5af3c11d5e7d2
DEU_LocationALower-11_110_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_110_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_110_T-1.xml,213409,bb699551033516f55ccd7dbd6fd8e3bf35d32a017cc440f77b1449a814c6abbe
DEU_LocationALower-11_119_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_119_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_119_T-1.xml,146924,f1701bdf41f0cc76c44a13dcb7b2c746b9beeb50fbfc42c5492aeeb8c6285aea
DEU_LocationALower-11_131_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_131_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_131_T-1.xml,204379,450ab4097172a22204b006824e9087bd6e149e8a435c4afb65e0f77da40ba6e5
DEU_LocationALower-11_43_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_43_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_43_T-1.xml,172869,216d3e7f3f2ea77f01e999be5ebdf9192488352e5e1370744e53770e9705156f
DEU_LocationALower-11_4_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_4_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_4_T-1.xml,143959,248f1ebd3d2225e6388adc885c2778c86a66d46bca009cebae4331b664c77d61
DEU_LocationALower-11_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_56_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_56_T-1.xml,168600,49b0b6f54483bb9a21ef9687b78021ce99db3c0508aec0e524c352ac92873537
DEU_LocationALower-11_64_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_64_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_64_T-1.xml,169921,faeb102b20527e33cd5ca69986bfe4f3103c45c3ed371b956fde8f37783b8a53
DEU_LocationALower-12_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_109_T-1.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_109_T-1.xml,229105,0f034771896de03cde26f7adbf309f5a16d3345c18c6991f498d7e542be78cff
